kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_time0bk,koi_depth,koi_impact,koi_duration,koi_ror,koi_steff,koi_slogg,koi_srad,ra,dec
10714072,K04024.01,Kepler-1541 b,CONFIRMED,8.40693068,133.42739,167.1,0.015,1.866,0.011643,5365.0,4.02,1.533,283.78702,48.02956
10992011,K04025.01,,FALSE POSITIVE,0.974479091,132.37246,221.2,0.224,1.866,0.013336,5043.0,4.502,0.819,298.53549,48.419479
8128247,K04094.01,,FALSE POSITIVE,3.57017774,134.4442,79.6,0.094,4.473,0.007613,3812.0,0.93,69.001,300.60422,43.902946
6276994,K04095.01,,FALSE POSITIVE,1.10601182,131.83599,52.9,0.532,2.577,0.00688,6241.0,4.45,1.031,289.17761,41.695171
9674564,K04096.01,,FALSE POSITIVE,6.873655305,132.4527832,181.3,0.08,3.5415,0.012189,5668.0,4.492,0.912,300.4068,46.378941
5942808,K02250.02,Kepler-1814 c,CONFIRMED,0.626281766,131.90594,433.1,0.553,1.1812,0.019583,4922.0,4.505,0.823,285.21667,41.282429
5688683,K04097.01,Kepler-1939 b,CONFIRMED,2.790643481,133.1555,202.0,0.787,0.6871,0.014965,4353.0,4.681,0.603,285.69,40.99453
6607644,K04159.01,Kepler-1559 b,CONFIRMED,0.971915957,132.16504,73.7,0.592,1.6023,0.008139,5196.0,4.458,0.889,292.28659,42.07246
7610663,K04160.01,Kepler-1560 b,CONFIRMED,3.03196812,133.98825,81.5,0.287,1.723,0.008297,5755.0,4.402,0.993,292.78461,43.215981
5565707,K04161.01,,FALSE POSITIVE,1.2940561,131.861,51.2,0.394,0.97,0.006749,6635.0,3.092,7.146,299.42017,40.73838
1293031,K04162.01,,FALSE POSITIVE,0.53936593,131.97457,145.0,0.988,5.434,0.015878,6341.0,3.301,5.302,291.02097,36.903648
2859299,K07640.01,,FALSE POSITIVE,0.643703667,131.984908,172.0,0.036,0.801,0.012176,6161.0,4.362,1.114,292.88342,38.074951
4067110,K04026.01,,FALSE POSITIVE,0.735146413,131.49953,275.4,1.192,5.053,0.207343,6611.0,3.112,7.435,294.08896,39.128101
8694309,K04027.01,,FALSE POSITIVE,0.827351796,131.92381,44.7,0.544,2.1885,0.006298,5609.0,4.141,1.31,293.8067,44.867352
7818447,K04028.01,,FALSE POSITIVE,0.618952198,131.590434,8324.1,1.282,2.8244,0.391534,2661.0,5.283,0.116,290.47928,43.505268
11569475,K04029.01,,FALSE POSITIVE,1.31723412,132.13735,422.7,1.07,7.284,0.095187,6740.0,2.816,12.08,296.61078,49.567039
8951205,K04099.01,Kepler-1940 b,CONFIRMED,4.95060632,132.80914,309.5,0.458,1.719,0.016376,5431.0,4.623,0.717,291.20419,45.238392
5700900,K04100.01,,FALSE POSITIVE,379.08202,287.504,1609.1,1.181,33.87,0.228834,5982.0,4.493,0.96,290.31039,40.98143
7026477,K04101.01,,FALSE POSITIVE,366.31509,312.1401,336.0,0.4314,12.41,0.017222,6705.0,4.16,1.524,289.55566,42.572048
9402583,K04168.01,,FALSE POSITIVE,0.536544193,132.03219,159.5,0.267,2.918,0.01136,5041.0,4.597,0.728,291.24924,45.92149
7838675,K04169.01,Kepler-1561 b,CONFIRMED,1.005205893,132.45541,97.5,0.137,1.63,0.009003,5718.0,4.549,0.863,296.92361,43.566471
8700537,K04170.01,,FALSE POSITIVE,43.796785,158.9316,256.3,1.187,18.84,0.202282,6109.0,4.432,0.941,295.93921,44.837379
10858785,K04171.01,,FALSE POSITIVE,0.952371227,132.34095,352.5,1.2,3.926,0.218302,6086.0,4.511,0.921,290.72519,48.210411
9640907,K04172.01,,FALSE POSITIVE,1.089088292,132.0149343,141.7,0.291,1.8599,0.010985,6194.0,4.445,1.069,287.95279,46.33176
7515670,K02360.02,,FALSE POSITIVE,1.1518407,132.6197092,,,2.53,,,,,287.80408,43.168961
9551430,K04030.01,,FALSE POSITIVE,7.7553808,134.5191,839.6,1.235,22.321,0.265403,5607.0,4.539,0.766,300.18863,46.185768
3228986,K04031.01,,FALSE POSITIVE,0.730949487,132.22503,87.3,0.86,2.367,0.0098,6238.0,4.365,1.191,289.80322,38.366692
7100673,K04032.01,Kepler-1542 b,CONFIRMED,3.95116635,134.22411,60.9,0.374,2.566,0.007162,5574.0,4.354,1.065,285.72849,42.65453
7100673,K04032.02,Kepler-1542 c,CONFIRMED,2.89223998,132.86232,44.3,0.017,2.521,0.006001,5574.0,4.354,1.065,285.72849,42.65453
4138557,K04033.01,,FALSE POSITIVE,0.991552822,131.90235,607.2,1.158,1.135,0.186561,5908.0,3.888,1.862,285.5921,39.206268
2708278,K04102.01,,FALSE POSITIVE,1.89124187,132.7082,105.8,0.198,4.415,0.009199,5285.0,4.474,0.927,290.31589,37.977779
3747817,K04103.01,Kepler-1552 b,CONFIRMED,184.77271,217.3573,951.4,0.04,9.568,0.027576,5273.0,4.566,0.801,291.67682,38.874908
8483366,K04104.01,,FALSE POSITIVE,392.49728,203.1308,1062.0,0.1658,10.53,0.029651,5737.0,4.544,0.872,286.58932,44.5247
9071593,K02257.02,Kepler-1162 c,CONFIRMED,59.284064,148.75407,424.4,0.556,5.42,0.0193,5225.0,4.505,0.859,283.29214,45.434109
10089911,K04034.01,Kepler-1543 b,CONFIRMED,6.96704926,138.24776,213.7,0.906,3.73,0.015917,6303.0,3.595,3.53,297.1243,47.037022
3247404,K04035.01,,FALSE POSITIVE,8.8109721,136.4718,24048.0,1.227,4.822,0.439006,5780.0,4.438,1.0,294.46231,38.381912
11415243,K04036.01,Kepler-1544 b,CONFIRMED,168.81133,211.43982,614.4,0.083,6.582,0.021852,4798.0,4.62,0.707,297.285,49.21246
3548044,K02194.02,Kepler-371 c,CONFIRMED,67.968656,163.55972,321.8,0.317,7.948,0.016483,5670.0,4.387,0.95,292.32645,38.657581
7773179,K04038.01,,FALSE POSITIVE,2.15681538,133.27151,106.5,0.615,5.115,0.009883,6084.0,4.45,0.983,297.81674,43.440411
11017094,K04106.01,,FALSE POSITIVE,0.708563091,132.10298,414.5,1.196,6.347,0.217374,5271.0,4.669,0.648,284.74942,48.558128
5956633,K04107.01,,FALSE POSITIVE,366.24282,307.2714,733.7,0.235,15.76,0.024655,5713.0,4.541,0.893,290.60129,41.26902
9899065,K04108.01,,FALSE POSITIVE,1.33256418,132.0473,162.3,0.559,4.701,0.012001,5157.0,4.641,0.62,295.10251,46.732922
5471792,K04110.01,,FALSE POSITIVE,12.4258833,141.5008,93.6,0.982,24.83,0.01231,5611.0,3.933,1.632,297.75125,40.647388
11145831,K04039.01,,FALSE POSITIVE,1.387838134,132.11351,136.8,0.38,2.252,0.010903,6273.0,4.442,1.044,295.64212,48.773071
11444952,K04040.01,,FALSE POSITIVE,0.678349364,132.16318,486.0,1.187,3.092,0.210526,5569.0,4.566,0.829,285.81662,49.352699
8647295,K04041.01,,FALSE POSITIVE,1.022028468,132.3717,1344.5,1.247,8.866,0.288227,5445.0,4.456,0.855,298.84119,44.749889
3444098,K04042.01,,FALSE POSITIVE,0.72359699,131.57754,495.6,0.608,1.326,0.02155,8855.0,3.818,2.858,291.55807,38.546219
5112567,K04043.01,,FALSE POSITIVE,1.6156052,131.4952,1582.0,1.149,14.55,0.19574,6770.0,4.15,1.623,295.31842,40.208961
2708343,K04111.01,,FALSE POSITIVE,1.8913182,132.66252,202.3,0.439,4.374,0.013008,4476.0,4.627,0.633,290.33362,37.911171
3235282,K07649.01,,FALSE POSITIVE,494.165759,472.0427,1440.0,0.41,2.239,0.03547,6392.0,4.399,1.162,291.51395,38.365471
3348090,K04112.01,,FALSE POSITIVE,2.43585046,132.89661,60.5,0.471,2.088,0.007333,6501.0,3.613,3.247,292.92432,38.44228
9282762,K04113.01,,FALSE POSITIVE,1.33255441,132.05269,106.7,0.649,3.828,0.00996,6099.0,4.456,1.028,292.6069,45.701408
3117046,K04114.01,,FALSE POSITIVE,359.1015,415.3142,496.5,0.317,11.461,0.020691,6373.0,4.438,1.047,291.56772,38.267109
6311520,K04115.01,,FALSE POSITIVE,0.941840589,131.80464,388.3,1.198,5.06,0.216872,6419.0,4.33,1.142,298.67731,41.640282
5201115,K04044.01,,FALSE POSITIVE,1.728521892,131.81736,92.2,0.719,3.361,0.009435,5872.0,4.282,1.157,295.5571,40.321209
2708203,K04045.01,,FALSE POSITIVE,1.89125855,132.6891,67.9,0.677,5.415,0.008015,6569.0,4.41,0.927,290.29932,37.908932
4150496,K04046.01,,FALSE POSITIVE,8.65312868,136.65308,508.6,1.185,3.376,0.209028,5880.0,4.525,0.893,289.71487,39.283871
11401767,K02195.02,Kepler-372 d,CONFIRMED,30.0899459,149.06413,242.6,0.907,6.654,0.017063,6056.0,4.332,1.209,291.2562,49.258949
9655005,K04047.01,,FALSE POSITIVE,1.39862757,132.65615,45.5,0.617,9.625,0.006491,7872.0,3.732,3.367,294.20068,46.327221
11709124,K00435.06,Kepler-154 f,CONFIRMED,9.91937693,136.87361,186.7,0.163,4.326,0.012428,5688.0,4.415,0.971,289.78052,49.89653
3851194,K07671.01,,FALSE POSITIVE,0.918510251,131.82791,52.6,0.622,2.587,0.006949,5837.0,3.791,2.338,291.71054,38.96273
8613535,K02263.02,Kepler-1165 b,CONFIRMED,9.47850818,140.16526,184.6,0.112,6.154,0.012482,6249.0,4.428,1.076,286.97128,44.708302
5092655,K04116.01,,FALSE POSITIVE,0.783258387,131.74358,328.5,0.2514,2.2926,0.016344,5067.0,4.565,0.715,289.79135,40.299431
3955817,K04117.01,Kepler-1553 b,CONFIRMED,4.24263096,135.0304,187.6,0.201,2.582,0.012243,5072.0,4.521,0.825,291.91916,39.02227
10661778,K04118.01,,FALSE POSITIVE,1.231363214,131.80615,4774.7,0.969,5.8101,0.098455,5780.0,4.438,1.0,290.29623,47.990364
5513857,K04119.01,,FALSE POSITIVE,0.755101928,131.81199,119.8,0.464,3.044,0.010157,5465.0,4.535,0.819,284.34839,40.72826
10272389,K04048.01,,FALSE POSITIVE,4.56447463,133.0783,208.4,0.508,6.415,0.013419,5270.0,4.596,0.77,291.1781,47.322941
4679687,K04049.01,,FALSE POSITIVE,1.027904857,132.444316,2381.2,1.261,1.6381,0.320118,5432.0,4.446,0.872,297.58023,39.702702
7968683,K04050.01,,FALSE POSITIVE,367.95566,236.4537,1414.1,0.957,21.877,0.047688,4723.0,4.611,0.696,294.78763,43.739021
10360722,K04051.01,Kepler-1545 b,CONFIRMED,163.692336,238.76817,1138.0,0.028,6.853,0.029844,4999.0,4.49,0.843,298.89877,47.463089
9091755,K04052.01,,FALSE POSITIVE,1.106529843,132.30528,319.5,0.974,6.258,0.021895,5932.0,4.58,0.798,292.93121,45.40427
3852476,K07672.01,,FALSE POSITIVE,111.741576,166.3408,238.8,0.057,3.83,0.013918,5267.0,3.338,4.525,292.03525,38.945911
6349881,K04121.01,Kepler-1554 b,CONFIRMED,198.088873,319.73002,1027.7,0.633,7.955,0.03061,5275.0,4.397,0.969,286.57617,41.741459
9851970,K04122.01,,FALSE POSITIVE,1.08193721,131.5344,115.3,0.168,4.788,0.009584,4965.0,4.555,0.736,299.0473,46.68557
5726910,K04124.01,,FALSE POSITIVE,2.43142974,133.83385,146.6,0.2234,2.713,0.011101,5750.0,4.364,0.965,297.35278,40.958141
1718958,K04053.01,Kepler-1934 b,CONFIRMED,1.41975831,132.92,60.9,0.644,1.429,0.007542,5925.0,4.394,1.035,290.91934,37.28717
6428794,K04054.01,Kepler-1701 b,CONFIRMED,169.135056,201.8055,640.7,0.754,8.931,0.025256,5171.0,4.545,0.801,286.60889,41.889339
3228825,K04055.01,,FALSE POSITIVE,0.73095491,132.2174,29.6,0.415,2.206,0.005089,6454.0,4.163,1.587,289.76492,38.38345
4673628,K04056.01,Kepler-1935 b,CONFIRMED,3.951383138,132.06462,405.7,1.217,1.0582,0.23944,5570.0,4.458,0.899,296.40375,39.722649
11401767,K02195.03,Kepler-372 b,CONFIRMED,6.84978728,134.66167,139.2,0.954,4.919,0.013842,6056.0,4.332,1.209,291.2562,49.258949
9099950,K04125.01,,FALSE POSITIVE,1.111362442,132.30056,133.9,0.715,6.24,0.011357,6486.0,3.872,2.308,295.60934,45.484451
9718066,K02287.02,Kepler-378 c,CONFIRMED,28.9060526,158.82431,99.0,0.863,3.099,0.010783,4657.0,4.641,0.67,294.94858,46.438641
9272070,K04126.01,Kepler-1555 b,CONFIRMED,8.10503551,135.88389,209.9,0.353,4.459,0.013451,6201.0,4.472,0.989,287.63547,45.716061
5088400,K04127.01,Kepler-1556 b,CONFIRMED,8.82715783,139.73416,368.6,0.249,2.019,0.017452,5550.0,4.539,0.878,288.397,40.213188
4669402,K04128.01,,FALSE POSITIVE,143.196381,227.3054,618.1,1.017,10.424,0.057329,6007.0,4.333,1.06,295.53394,39.762249
3757407,K04057.01,,FALSE POSITIVE,9.089151782,132.0565248,110.1,0.043,3.1886,0.009711,6729.0,3.493,4.099,294.09555,38.885059
4769931,K04058.01,,FALSE POSITIVE,1.87886973,133.07604,181.9,0.657,3.876,0.013001,5448.0,4.613,0.734,297.34418,39.88501
9220612,K04059.01,,FALSE POSITIVE,0.979161676,132.21831,160.2,0.634,2.942,0.012122,5390.0,4.591,0.78,292.79333,45.628262
6806695,K04061.01,,FALSE POSITIVE,0.855922327,131.64426,130.9,0.009,1.514,0.01048,5437.0,4.539,0.759,298.90161,42.212799
3858943,K07674.01,,FALSE POSITIVE,25.9528725,154.8736,164.1,0.741,12.434,0.012663,6370.0,4.41,1.106,293.70847,38.958012
10858803,K04130.01,,FALSE POSITIVE,0.952374508,132.33436,204.8,0.013,3.006,0.012572,4754.0,4.508,0.821,290.73364,48.207378
6129694,K04131.01,,FALSE POSITIVE,0.936751792,132.2026,26.4,0.991,5.658,0.006508,7843.0,3.829,2.909,293.71811,41.430939
5957181,K04132.01,,FALSE POSITIVE,393.34331,264.7706,1750.0,0.2607,9.481,0.03754,3994.0,4.717,0.554,290.79037,41.26461
7601918,K04133.01,,FALSE POSITIVE,0.621361411,131.67283,45.0,0.017,1.0628,0.0062,6234.0,4.046,1.66,289.98096,43.299492
6119877,K04134.01,,FALSE POSITIVE,250.23760741,260.3057733,,,16.58,,,,,290.6102,41.470402
7211879,K04342.01,,FALSE POSITIVE,0.594310785,131.7595,112.5,0.161,0.9994,0.009817,5931.0,4.554,0.845,295.16098,42.799129
8087812,K04343.01,Kepler-1952 b,CONFIRMED,27.2106807,132.3793,99.4,0.973,10.515,0.012111,5973.0,4.171,1.305,288.07648,43.958488
4863956,K04344.01,,FALSE POSITIVE,4.31978105,134.1491,65.8,0.7702,7.204,0.00811,5519.0,3.303,4.368,298.51794,39.924438
5308537,K04409.01,Kepler-1955 b,CONFIRMED,14.2651545,143.22024,66.3,0.353,3.601,0.00749,5825.0,4.237,1.291,299.53479,40.477779
5281113,K04411.01,Kepler-1602 b,CONFIRMED,11.17931581,131.64123,90.6,0.381,3.103,0.008869,6292.0,4.014,1.873,293.58087,40.427471
7847104,K04412.01,,FALSE POSITIVE,1.284991846,132.74087,29.1,0.485,2.274,0.005074,6060.0,3.852,2.106,298.94785,43.539711
3347807,K07653.01,,FALSE POSITIVE,324.18028,445.8295,87.9,0.733,18.15,0.009248,5792.0,3.835,2.183,292.85916,38.431931
8487805,K04206.01,,FALSE POSITIVE,0.530959357,131.73991,84.4,0.348,2.417,0.008401,5325.0,4.607,0.75,288.94131,44.593922
3336845,K04275.01,,FALSE POSITIVE,0.996864568,132.09898,86.7,0.644,1.098,0.009016,5418.0,4.524,0.782,289.97617,38.450489
3645282,K07661.01,,FALSE POSITIVE,0.673684895,131.61938,51.1,0.547,1.161,0.006769,5645.0,4.453,0.951,291.3591,38.71891
6026924,K04276.01,Kepler-1580 b,CONFIRMED,56.644452,138.762,104.6,0.579,16.551,0.009727,6237.0,3.862,2.295,285.96872,41.363564
6525280,K04277.01,,FALSE POSITIVE,1.710319812,131.60513,43.6,0.559,2.983,0.006258,5774.0,4.524,0.825,292.74493,41.93486
4861784,K04278.01,,FALSE POSITIVE,5.62978034,136.8349,379.2,0.08,5.847,0.017539,5497.0,4.57,0.839,298.03653,39.90601
5876360,K04279.01,,FALSE POSITIVE,1.050852976,132.138232,41694.0,1.111,1.6788,0.420227,5780.0,4.438,1.0,291.81998,41.112476
3732972,K07664.01,,FALSE POSITIVE,1.540398683,131.99063,73.0,0.47,1.5676,0.007891,4971.0,2.373,14.678,286.97745,38.898762
3244792,K04347.01,Kepler-1592 b,CONFIRMED,3.0570982,134.50122,144.0,0.104,3.571,0.011032,6021.0,4.57,0.819,293.85065,38.397751
8743082,K04348.01,,FALSE POSITIVE,365.25921,236.672,529.0,0.0035,13.74,0.020993,5993.0,4.415,1.042,287.25095,44.946308
9142742,K04349.01,,FALSE POSITIVE,372.72688,175.6195,331.7,0.9082,12.751,0.019959,6148.0,4.147,1.615,286.05939,45.516804
6891513,K04413.01,,FALSE POSITIVE,9.9398272,140.8334549,478.6,1.973,4.1198,0.989789,5798.0,4.507,0.941,298.79892,42.35339
4579598,K04414.01,,FALSE POSITIVE,0.866346,131.6286,116.4,0.409,2.011,0.010075,6241.0,4.366,1.131,296.11276,39.611599
7777522,K04415.01,,FALSE POSITIVE,0.885129679,131.88274,177.3,0.651,3.156,0.012834,5792.0,4.547,0.864,298.87418,43.440891
9305012,K04416.01,,FALSE POSITIVE,56.898749,160.0479,514.0,0.4491,3.522,0.021547,9189.0,3.864,2.692,299.83664,45.780731
9597729,K04417.01,,FALSE POSITIVE,0.438153876,131.5167,164.8,1.124,1.3885,0.138008,6032.0,4.508,0.929,295.54755,46.287682
11390109,K04210.01,,FALSE POSITIVE,398.40957,178.4393,880.3,0.1165,11.486,0.027263,6251.0,4.378,1.119,284.22879,49.294189
5078025,K04211.01,,FALSE POSITIVE,0.696286519,131.87824,120.8,0.985,3.194,0.014139,5904.0,4.543,0.867,283.72379,40.23756
1724719,K04212.01,Kepler-1569 b,CONFIRMED,5.79179934,133.35814,118.5,0.896,3.474,0.011738,6174.0,4.244,1.318,292.20471,37.221218
8120608,K00571.05,Kepler-186 f,CONFIRMED,129.945392,176.82285,500.1,0.909,5.786,0.024432,3751.0,4.8,0.443,298.65271,43.955021
5026326,K04280.01,,FALSE POSITIVE,1.39772545,132.3377,181.3,0.644,4.129,0.012957,6006.0,4.38,1.114,295.67188,40.18037
5471574,K02505.02,,FALSE POSITIVE,12.4246697,134.0396,424.0,1.9583,44.07,0.972824,6550.0,4.094,1.59,297.68881,40.643661
5512580,K04281.01,,FALSE POSITIVE,383.00806,281.6723,632.1,0.0358,9.71,0.022812,5750.0,4.538,0.882,283.72955,40.789028
11670599,K04282.01,,FALSE POSITIVE,0.847588864,131.55971,67.1,0.507,2.246,0.007737,6335.0,4.427,1.072,296.12457,49.726669
6359820,K04283.01,,FALSE POSITIVE,331.81534,347.0408,370.3,0.1599,10.56,0.01763,6029.0,4.494,0.956,290.35706,41.76162
11872139,K04350.01,,FALSE POSITIVE,1.75649346,132.01087,27.5,0.242,3.429,0.004865,6619.0,3.718,3.05,295.77768,50.149025
2708221,K04352.01,,FALSE POSITIVE,1.8912501,132.6923,731.0,1.24,7.648,0.270995,4883.0,4.523,0.794,290.30371,37.924191
5040223,K04354.01,,FALSE POSITIVE,0.996023763,132.16613,98.3,1.147,5.412,0.156122,6110.0,4.387,1.077,298.56668,40.128239
4571004,K04355.01,,FALSE POSITIVE,36.616669,156.001,237.4,0.3646,8.62,0.015407,5780.0,4.438,1.0,294.20786,39.680115
7031942,K04420.01,,FALSE POSITIVE,0.566795467,131.84,38.2,0.504,4.712,0.00578,5642.0,4.337,1.056,291.25778,42.580139
5632701,K04213.01,,FALSE POSITIVE,3.67515329,131.681,56.0,0.73,7.083,0.007374,5968.0,4.534,0.881,295.42047,40.842659
10549924,K04214.01,,FALSE POSITIVE,0.715825886,132.06428,40.6,0.099,1.212,0.005801,5640.0,4.486,0.909,297.22046,47.748249
9366617,K04215.01,Kepler-1570 b,CONFIRMED,26.5487294,137.24401,142.0,0.21,7.968,0.010812,5456.0,3.802,2.154,299.86182,45.827351
6187341,K04216.01,,FALSE POSITIVE,0.492291661,132.393012,1107.6,0.957,0.894,0.043614,4971.0,4.566,0.718,285.25616,41.595589
3353454,K07654.01,,FALSE POSITIVE,1.6911935,132.93323,2801.0,0.903,9.479,0.058199,5780.0,4.438,1.0,294.25079,38.404236
10156055,K04284.01,,FALSE POSITIVE,2.42803503,133.5931,73.8,0.057,3.045,0.007946,6609.0,4.484,0.974,296.99017,47.130661
8418018,K04285.01,,FALSE POSITIVE,372.94844,217.8357,253.5,0.4268,13.879,0.014785,5763.0,4.559,0.827,286.22708,44.430328
5024177,K04286.01,,FALSE POSITIVE,0.787120016,131.73939,265.5,1.263,3.1648,0.276999,6112.0,4.481,0.787,295.2811,40.132858
4548011,K04288.01,Kepler-1581 b,CONFIRMED,6.28384079,133.20513,35.7,0.101,4.291,0.005442,5888.0,4.275,1.227,287.37125,39.603569
4571004,K04355.02,,FALSE POSITIVE,21.131609,139.7493,73.5,0.0731,13.66,0.008573,5780.0,4.438,1.0,294.20786,39.680115
4571004,K04355.03,,FALSE POSITIVE,81.675841,158.9694,143.4,0.3455,11.53,0.011975,5780.0,4.438,1.0,294.20786,39.680115
4571004,K04355.04,,FALSE POSITIVE,28.5463574,159.2763,153.3,0.2411,9.29,0.012382,5780.0,4.438,1.0,294.20786,39.680115
4571004,K04355.05,,FALSE POSITIVE,72.563291,202.0235,332.3,0.4863,3.088,0.018229,5780.0,4.438,1.0,294.20786,39.680115
8459663,K04356.01,Kepler-1593 b,CONFIRMED,174.510276,201.47056,1530.0,0.024,6.689,0.035188,4367.0,4.822,0.452,300.48816,44.46067
10155321,K04422.01,,FALSE POSITIVE,15.705388,135.0768,283.7,0.6449,4.871,0.016299,7454.0,4.107,1.853,296.77271,47.158539
3866536,K04423.01,,FALSE POSITIVE,7.65270746,134.46038,641.1,0.97,79.8969,0.030516,6328.0,4.481,0.963,295.50211,38.98354
7046035,K04424.01,Kepler-1603 b,CONFIRMED,2.27164952,131.82601,82.4,0.01,4.054,0.008338,6274.0,4.434,1.062,295.32983,42.534962
4679314,K04425.01,,FALSE POSITIVE,3.84835742,133.25649,84.2,0.671,10.18,0.008886,5709.0,4.57,0.798,297.50562,39.756802
5702637,K04217.01,,FALSE POSITIVE,1.0388961,132.37849,600.8,1.7017,4.755,0.720625,7043.0,4.264,1.45,290.86606,40.901581
8309169,K04218.01,,FALSE POSITIVE,293.76887,257.9779,462.0,0.753,4.68,0.021349,6074.0,4.522,0.847,295.15546,44.294861
4678919,K04219.01,,FALSE POSITIVE,1.87885327,133.08861,120.9,0.513,3.302,0.010341,5851.0,4.534,0.863,297.42743,39.781139
5563080,K04220.01,,FALSE POSITIVE,0.785473311,131.861548,339.6,0.389,1.3911,0.016954,5356.0,4.466,0.871,298.92361,40.749538
6364067,K04221.01,,FALSE POSITIVE,5.2438982,132.6882,162.2,0.644,7.881,0.012243,5804.0,4.473,0.927,291.8269,41.7099
5983532,K04289.01,,FALSE POSITIVE,441.877824,251.778,1300.0,1.5335,6.647,0.570375,4437.0,4.629,0.635,297.78012,41.209229
3439126,K07655.01,,FALSE POSITIVE,2.9761504,132.9276,259.5,0.064,6.079,0.014077,4236.0,4.612,0.664,290.15723,38.52438
8463346,K02529.02,Kepler-436 b,CONFIRMED,64.0019669,132.61779,1112.5,0.701,4.724,0.032595,4652.0,4.617,0.697,301.72076,44.41206
5868793,K04290.01,Kepler-1582 b,CONFIRMED,4.83809469,135.1562,1544.0,0.014,1.096,0.036066,3187.0,5.091,0.2,289.37668,41.158672
8483021,K04291.01,,FALSE POSITIVE,361.91436,241.7138,228.2,0.6901,8.68,0.014722,6247.0,4.309,1.147,286.40723,44.527355
10063208,K04292.01,Kepler-1583 b,CONFIRMED,9.3281912,132.85459,45.2,0.044,3.991,0.006063,5525.0,4.514,0.888,286.38693,47.016628
1575873,K04359.01,,FALSE POSITIVE,0.629001455,131.55662,14.7,0.365,1.263,0.003604,6739.0,3.948,2.059,291.92636,37.101292
10669994,K04360.01,Kepler-1594 b,CONFIRMED,2.71603664,132.35962,98.5,0.44,1.744,0.009258,6011.0,4.452,1.041,293.62308,47.96191
11449918,K04362.01,,FALSE POSITIVE,374.59003,303.4857,267.9,0.0624,15.19,0.014807,5497.0,4.508,0.827,288.93597,49.360142
3750350,K07665.01,,FALSE POSITIVE,319.30633,221.3106,155.2,0.092,6.74,0.011406,6095.0,4.459,1.014,292.33884,38.84491
4584865,K04429.01,,FALSE POSITIVE,1.75254087,132.73775,42.5,0.5574,4.098,0.00621,6660.0,3.894,2.074,297.16086,39.63007
11968463,K02433.05,,FALSE POSITIVE,0.646745436,132.02582,115.6,0.942,1.188,0.012277,6325.0,4.409,1.112,294.33847,50.33654
9183378,K04222.01,Kepler-1571 b,CONFIRMED,3.38557445,133.97411,121.9,0.129,1.879,0.010068,5718.0,4.069,1.48,300.93539,45.596539
11188254,K04223.01,,FALSE POSITIVE,2.754024,133.731,172.2,0.7277,4.15,0.012927,6419.0,4.321,1.188,290.64301,48.887501
1724513,K04224.01,,FALSE POSITIVE,1.975208831,131.63127,76.3,0.559,1.513,0.008328,6401.0,4.029,1.744,292.16486,37.275742
9535876,K04225.01,,FALSE POSITIVE,0.960843605,131.7739,141.7,1.143,3.22,0.155362,5708.0,4.378,1.129,295.55756,46.172241
5817533,K04293.01,,FALSE POSITIVE,4.206109,132.2382,120.0,0.607,5.16,0.010435,5480.0,4.522,0.802,298.47058,41.06625
7681230,K04294.01,,FALSE POSITIVE,0.962590772,132.421278,1021.6,1.236,1.2569,0.271721,6274.0,4.434,1.062,291.36423,43.385921
7596240,K04295.01,Kepler-1584 b,CONFIRMED,13.3997555,131.84235,167.3,0.375,3.534,0.012052,6401.0,4.389,1.15,287.7627,43.274429
3448456,K07656.01,,FALSE POSITIVE,0.776950288,132.0396,396.0,0.047,1.288,0.01823,5861.0,4.546,0.865,292.67294,38.58997
12107008,K04297.01,,FALSE POSITIVE,5.93725628,135.9371,115.6,0.351,3.639,0.009854,5428.0,4.494,0.799,289.20834,50.61599
7427764,K04364.01,Kepler-1595 b,CONFIRMED,4.56383697,132.26068,201.8,0.365,2.271,0.013,5408.0,4.496,0.861,285.72272,43.00948
4754831,K04365.01,,FALSE POSITIVE,55.119831,153.6508,114.5,0.6049,4.703,0.010237,6297.0,4.155,1.506,294.05481,39.845249
4754831,K04365.02,,FALSE POSITIVE,25.6416117,152.9007,126.4,0.5744,5.5,0.010701,6297.0,4.155,1.506,294.05481,39.845249
9899630,K04439.01,,FALSE POSITIVE,1.33258455,132.0268,152.7,1.141,5.77,0.15299,6039.0,4.493,0.951,295.3027,46.772018
4367528,K04440.01,,FALSE POSITIVE,350.81029,147.6369,538.3,0.3892,11.29,0.021345,5841.0,4.321,1.226,292.27774,39.461071
8416523,K04441.01,Kepler-1604 b,CONFIRMED,0.341842017,131.660336,285.6,0.957,1.1554,0.021058,5016.0,4.601,0.747,285.41061,44.412209
3751231,K07666.01,,FALSE POSITIVE,0.570953851,131.5725,76.1,0.059,0.998,0.008053,6238.0,4.396,1.145,292.58865,38.80143
7816665,K04227.01,,FALSE POSITIVE,4.29258258,131.77675,369.6,0.339,3.069,0.017821,6137.0,4.487,0.963,289.91635,43.507671
9535881,K04228.01,,FALSE POSITIVE,0.960842633,131.777663,2022.9,1.341,2.6441,0.387208,7381.0,4.186,1.597,295.5596,46.17804
11616596,K04229.01,,FALSE POSITIVE,14.5893928,136.1407,,,15.54,,,,,294.74988,49.663441
9872831,K04230.01,Kepler-1572 b,CONFIRMED,5.49548533,133.63966,85.8,0.202,2.461,0.008542,6157.0,4.159,1.392,281.89731,46.722664
